ID,Variable 1,Dependency,Variable 2
296,Event_PSE_Goal_HT,->,Event_SE_Goal_HT
297,Event_PSE_Goal_HT,->,Event_TSE_TiredDef_Goal_HT
298,Event_PSE_HT,->,Event_PSE_QuickRush_HT
299,Event_PSE_HT,->,Event_PSE_TechHead_HT
300,Event_PSE_HT,->,Event_PSE_WingAnyone_HT
301,Event_PSE_HT,->,Event_SE_Goal_HT
302,Event_PSE_HT,->,Event_TSE_CornerAnyone_AT
303,Event_PSE_HT,->,Event_TSE_CornerAnyone_HT
304,Event_PSE_HT,->,Event_TSE_CornerHead_HT
305,Event_PSE_HT,->,Event_TSE_InexpDef_AT
306,Event_PSE_HT,->,Event_TSE_InexpDef_HT
307,Event_PSE_HT,->,Event_TSE_TiredDef_HT
308,Event_PSE_OwnGoal_AT,->,Goals_HT
309,Event_PSE_OwnGoal_HT,->,Goals_AT
310,Event_PSE_QuickPass_AT,->,Event_PSE_AT
311,Event_PSE_QuickPass_AT,->,Event_PSE_QuickPass_Goal_AT
312,Event_PSE_QuickPass_AT,->,Event_PSE_QuickRush_AT
313,Event_PSE_QuickPass_AT,->,Event_PSE_QuickRush_Goal_AT
314,Event_PSE_QuickPass_AT,->,Event_PSE_WingAnyone_AT
315,Event_PSE_QuickPass_AT,->,Quick_offensives_AT
316,Event_PSE_QuickPass_Goal_AT,->,Event_PSE_Quick_Goal_AT
317,Event_PSE_QuickPass_Goal_HT,->,Event_PSE_Quick_Goal_HT
318,Event_PSE_QuickPass_HT,->,Event_PSE_HT
319,Event_PSE_QuickPass_HT,->,Event_PSE_QuickPass_Goal_HT
320,Event_PSE_QuickPass_HT,->,Event_PSE_QuickRush_Goal_HT
321,Event_PSE_QuickPass_HT,->,Event_PSE_QuickRush_HT
322,Event_PSE_QuickPass_HT,->,Event_PSE_WingAnyone_HT
323,Event_PSE_QuickPass_HT,->,Quick_offensives_HT
324,Event_PSE_QuickRush_AT,->,Event_PSE_TechHead_AT
325,Event_PSE_QuickRush_AT,->,Quick_offensives_AT
326,Event_PSE_QuickRush_Goal_AT,->,Event_PSE_QuickRush_AT
327,Event_PSE_QuickRush_Goal_AT,->,Event_PSE_Quick_Goal_AT
328,Event_PSE_QuickRush_Goal_HT,->,Event_PSE_QuickRush_HT
329,Event_PSE_QuickRush_Goal_HT,->,Event_PSE_Quick_Goal_HT
330,Event_PSE_QuickRush_HT,->,Event_PSE_TechHead_HT
331,Event_PSE_QuickRush_HT,->,Quick_offensives_HT
332,Event_PSE_QuickStop_AT,->,Event_PSE_AT
333,Event_PSE_QuickStop_AT,->,Event_PSE_QuickRush_AT
334,Event_PSE_QuickStop_AT,->,Event_PSE_WingAnyone_AT
335,Event_PSE_QuickStop_AT,->,Quick_defenders_HT
336,Event_PSE_QuickStop_AT,->,Quick_offensives_AT
337,Event_PSE_QuickStop_HT,->,Event_PSE_HT
338,Event_PSE_QuickStop_HT,->,Event_PSE_QuickRush_HT
339,Event_PSE_QuickStop_HT,->,Event_PSE_WingAnyone_HT
340,Event_PSE_QuickStop_HT,->,Quick_offensives_HT
341,Event_PSE_Quick_Goal_AT,->,Event_PSE_Goal_AT
342,Event_PSE_Quick_Goal_HT,->,Event_PSE_Goal_HT
343,Event_PSE_TechHead_AT,->,Head_opposing_players_HT
344,Event_PSE_TechHead_Goal_AT,->,Event_PSE_Goal_AT
345,Event_PSE_TechHead_Goal_AT,->,Event_PSE_TechHead_AT
346,Event_PSE_TechHead_Goal_AT,->,Technical_offensives_AT
347,Event_PSE_TechHead_Goal_HT,->,Event_PSE_Goal_HT
348,Event_PSE_TechHead_Goal_HT,->,Event_PSE_TechHead_HT
349,Event_PSE_TechHead_Goal_HT,->,Technical_offensives_HT
350,Event_PSE_UnpredLongPass_AT,->,Event_PSE_AT
351,Event_PSE_UnpredLongPass_AT,->,Event_PSE_QuickRush_AT
352,Event_PSE_UnpredLongPass_AT,->,Event_PSE_UnpredLongPass_Goal_AT
353,Event_PSE_UnpredLongPass_AT,->,Event_PSE_WingAnyone_AT
354,Event_PSE_UnpredLongPass_Goal_AT,->,Event_PSE_Unpred_Goals_AT
355,Event_PSE_UnpredLongPass_Goal_HT,->,Event_PSE_Unpred_Goals_HT
356,Event_PSE_UnpredLongPass_HT,->,Event_PSE_HT
357,Event_PSE_UnpredLongPass_HT,->,Event_PSE_UnpredLongPass_Goal_HT
358,Event_PSE_UnpredMistake_AT,->,Event_PSE_AT
359,Event_PSE_UnpredMistake_AT,->,Event_PSE_UnpredMistake_OwnGoal_AT
360,Event_PSE_UnpredMistake_HT,->,Event_PSE_HT
361,Event_PSE_UnpredMistake_HT,->,Event_PSE_QuickRush_HT
362,Event_PSE_UnpredMistake_HT,->,Event_PSE_UnpredMistake_OwnGoal_HT
363,Event_PSE_UnpredMistake_HT,->,Event_PSE_WingAnyone_HT
364,Event_PSE_UnpredMistake_OwnGoal_AT,->,Event_PSE_OwnGoal_AT
365,Event_PSE_UnpredMistake_OwnGoal_HT,->,Event_PSE_OwnGoal_HT
366,Event_PSE_UnpredOwnGoal_AT,->,Event_PSE_AT
367,Event_PSE_UnpredOwnGoal_AT,->,Event_PSE_QuickRush_AT
368,Event_PSE_UnpredOwnGoal_AT,->,Event_PSE_UnpredOwnGoal_OwnGoal_AT
369,Event_PSE_UnpredOwnGoal_AT,->,Event_PSE_WingAnyone_AT
370,Event_PSE_UnpredOwnGoal_HT,->,Event_PSE_HT
371,Event_PSE_UnpredOwnGoal_HT,->,Event_PSE_QuickRush_HT
372,Event_PSE_UnpredOwnGoal_HT,->,Event_PSE_UnpredOwnGoal_OwnGoal_HT
373,Event_PSE_UnpredOwnGoal_HT,->,Event_PSE_WingAnyone_HT
374,Event_PSE_UnpredOwnGoal_OwnGoal_AT,->,Event_PSE_OwnGoal_AT
375,Event_PSE_UnpredOwnGoal_OwnGoal_HT,->,Event_PSE_OwnGoal_HT
376,Event_PSE_UnpredScoreOwn_AT,->,Unpredictable_offensives_AT
377,Event_PSE_UnpredScoreOwn_Goal_AT,->,Event_PSE_UnpredScoreOwn_AT
378,Event_PSE_UnpredScoreOwn_Goal_AT,->,Event_PSE_Unpred_Goals_AT
379,Event_PSE_UnpredScoreOwn_Goal_HT,->,Event_PSE_UnpredScoreOwn_HT
380,Event_PSE_UnpredScoreOwn_Goal_HT,->,Event_PSE_Unpred_Goals_HT
381,Event_PSE_UnpredScoreOwn_Goal_HT,->,PSE_unpred_chances_missed_HT
382,Event_PSE_UnpredScoreOwn_HT,->,Unpredictable_offensives_HT
383,Event_PSE_UnpredSpecial_AT,->,Event_PSE_UnpredScoreOwn_AT
384,Event_PSE_UnpredSpecial_AT,->,Unpredictable_defenders_AT
385,Event_PSE_UnpredSpecial_AT,->,Unpredictable_offensives_AT
386,Event_PSE_UnpredSpecial_Goal_AT,->,Event_PSE_UnpredScoreOwn_AT
387,Event_PSE_UnpredSpecial_Goal_AT,->,Event_PSE_UnpredSpecial_AT
388,Event_PSE_UnpredSpecial_Goal_AT,->,Event_PSE_Unpred_Goals_AT
389,Event_PSE_UnpredSpecial_Goal_HT,->,Event_PSE_UnpredScoreOwn_HT
390,Event_PSE_UnpredSpecial_Goal_HT,->,Event_PSE_UnpredSpecial_HT
391,Event_PSE_UnpredSpecial_Goal_HT,->,Event_PSE_Unpred_Goals_HT
392,Event_PSE_UnpredSpecial_HT,->,Event_PSE_UnpredScoreOwn_HT
