ID,Variable 1,Dependency,Variable 2
56,Longshots_tactic_AT,->,Event_Normal_ChanceLS_Goal_AT
57,Event_PSE_Goal_AT,->,Event_PSE_TechHead_Goal_AT
58,Event_TSE_AT,->,Event_TSE_InexpDef_AT
59,Event_TSE_AT,->,Event_TSE_ExperienceFwd_AT
60,Event_PSE_Goal_AT,->,Event_PSE_QuickPass_Goal_AT
61,Event_PSE_WingHead_HT,->,Event_PSE_WingHead_Goal_HT
62,Event_TSE_CornerAnyone_HT,->,Event_TSE_CornerAnyone_Goal_HT
63,Event_TSE_Goal_HT,->,Event_TSE_CornerAnyone_Goal_HT
64,Event_TSE_AT,->,Event_TSE_Goal_AT
65,Event_PSE_WingHead_HT,->,Event_PSE_Goal_HT
66,Event_Normal_ChanceIFK_Goal_HT,->,Event_Normal_ChanceIFK_HT
67,Event_Normal_ChanceIFK_Goal_AT,->,Event_Normal_ChanceIFK_AT
68,Forwards_AT,->,CDs_and_WBs_AT
69,Event_Normal_ChanceDFK_Goal_HT,->,Event_Normal_ChanceDFK_HT
70,Event_Normal_ChanceDFK_Goal_AT,->,Event_Normal_ChanceDFK_AT
71,Head_offensives_HT,->,Head_wingers_HT
72,Head_offensives_AT,->,Head_wingers_AT
73,Event_PSE_Goal_AT,->,Event_PSE_AT
74,Event_Normal_ChanceLeft_Goal_AT,->,Event_Normal_ChanceLeft_AT
75,Event_Normal_ChanceRight_Goal_AT,->,Event_Normal_ChanceRight_AT
76,Event_Normal_ChanceLeft_Goal_HT,->,Event_Normal_ChanceLeft_HT
77,Event_Normal_ChanceRight_Goal_HT,->,Event_Normal_ChanceRight_HT
78,Event_Normal_Goal_AT,->,Goals_AT
79,Event_Normal_Goal_HT,->,Goals_HT
80,Event_TSE_ExperienceFwd_AT,->,Event_TSE_ExperienceFwd_Goal_AT
81,Event_PSE_Goal_HT,->,Event_PSE_TechHead_Goal_HT
82,Event_PSE_AT,->,Event_PSE_UnpredMistake_AT
83,Event_PSE_Goal_HT,->,Event_PSE_QuickPass_Goal_HT
84,Event_PSE_AT,->,Event_PSE_UnpredOwnGoal_AT
85,Event_PSE_AT,->, PSE_unpred_chances_missed_AT
86,Event_PSE_Goal_HT,->,Event_PSE_Unpred_Goals_HT
87,Event_PSE_AT,->,Event_PSE_QuickStop_AT
88,Event_TSE_Goal_HT,->,Event_TSE_CornerHead_Goal_HT
89,Event_TSE_CornerAnyone_Goal_HT,->,Event_TSE_CornerHead_Goal_HT
90,Event_PSE_TechHead_Goal_AT,->,Event_PSE_TechHead_AT
91,Event_TSE_CornerAnyone_AT,->,Event_TSE_CornerAnyone_Goal_AT
